term_id,term_name,genes_associated_in_db,source
HP:0009740,Aplasia of the parotid gland,3,HPO
HP:0009741,Nephrosclerosis,3,HPO
HP:0009760,Antecubital pterygium,3,HPO
HP:0009789,Perianal abscess,3,HPO
HP:0009880,Broad distal phalanges of all fingers,3,HPO
HP:0009884,Tapered distal phalanges of finger,3,HPO
HP:0009887,Abnormality of hair pigmentation,3,HPO
HP:0009895,Abnormality of the crus of the helix,3,HPO
HP:0009899,Prominent crus of helix,3,HPO
HP:0009901,Crumpled ear,3,HPO
HP:0009902,Cleft helix,3,HPO
HP:0009912,Abnormality of the tragus,3,HPO
HP:0009919,Retinoblastoma,3,HPO
HP:0009931,Enlarged naris,3,HPO
HP:0009937,Facial hirsutism,3,HPO
HP:0010038,Short 2nd metacarpal,3,HPO
HP:0010041,Short 3rd metacarpal,3,HPO
HP:0010048,Aplasia of metacarpal bones,3,HPO
HP:0010068,Broad first metatarsal,3,HPO
HP:0010107,Short proximal phalanx of hallux,3,HPO
HP:0010173,Aplasia/Hypoplasia of the phalanges of the toes,3,HPO
HP:0010234,Ivory epiphyses of the phalanges of the hand,3,HPO
HP:0010285,Oral synechia,3,HPO
HP:0010316,Ebstein anomaly of the tricuspid valve,3,HPO
HP:0010463,Aplasia of the ovary,3,HPO
HP:0010472,Abnormal circulating porphyrin concentration,3,HPO
HP:0010486,Abnormality of the hypothenar eminence,3,HPO
HP:0010493,Long metacarpals,3,HPO
HP:0010545,Downbeat nystagmus,3,HPO
HP:0010548,Percussion myotonia,3,HPO
HP:0010576,Intracranial cystic lesion,3,HPO
HP:0010603,Odontogenic keratocysts of the jaw,3,HPO
HP:0010614,Fibroma,3,HPO
HP:0010617,Cardiac fibroma,3,HPO
HP:0010618,Ovarian fibroma,3,HPO
HP:0010638,Elevated alkaline phosphatase of hepatic origin,3,HPO
HP:0010650,Hypoplasia of the premaxilla,3,HPO
HP:0010675,Abnormal foot bone ossification,3,HPO
HP:0010695,Sutural cataract,3,HPO
HP:0010740,Osteopathia striata,3,HPO
HP:0010749,Blepharochalasis,3,HPO
HP:0010762,Chordoma,3,HPO
HP:0010775,Vascular ring,3,HPO
HP:0010789,Abnormality of the Leydig cells,3,HPO
HP:0010815,Nevus sebaceous,3,HPO
HP:0010816,Epidermal nevus,3,HPO
HP:0010817,Linear nevus sebaceous,3,HPO
HP:0010832,Abnormality of pain sensation,3,HPO
HP:0010838,High nonceruloplasmin-bound serum copper,3,HPO
HP:0010845,EEG with generalized slow activity,3,HPO
HP:0010852,EEG with photoparoxysmal response,3,HPO
HP:0010882,Pulmonary valve atresia,3,HPO
HP:0010886,Osteochondritis Dissecans,3,HPO
HP:0010934,Xanthinuria,3,HPO
HP:0011029,Internal hemorrhage,3,HPO
HP:0011090,Fused teeth,3,HPO
HP:0011110,Tonsillitis,3,HPO
HP:0011127,Perioral eczema,3,HPO
HP:0011158,Focal sensory seizure with auditory features,3,HPO
HP:0011165,Focal sensory seizure with visual features,3,HPO
HP:0011168,Eyelid myoclonias,3,HPO
HP:0011203,EEG with abnormally slow frequencies,3,HPO
HP:0011231,Prominent eyelashes,3,HPO
HP:0011265,Cleft earlobe,3,HPO
HP:0011266,"Microtia, first degree",3,HPO
HP:0011323,Cleft of chin,3,HPO
HP:0011332,Hemifacial hypoplasia,3,HPO
HP:0011365,Patchy hypopigmentation of hair,3,HPO
HP:0011382,Hypoplasia of the semicircular canal,3,HPO
HP:0011387,Enlarged vestibular aqueduct,3,HPO
HP:0011388,Enlarged cochlear aqueduct,3,HPO
HP:0011501,Anterior lenticonus,3,HPO
HP:0011509,Macular hyperpigmentation,3,HPO
HP:0011513,Retinal cavernous angioma,3,HPO
HP:0011727,Peroneal muscle weakness,3,HPO
HP:0011742,Ectopic adrenal gland,3,HPO
HP:0011785,Thyrotoxicosis with toxic multinodular goiter,3,HPO
HP:0011786,Thyrotoxicosis with toxic single thyroid nodule,3,HPO
HP:0011801,Enlargement of parotid gland,3,HPO
HP:0011823,Chin with horizontal crease,3,HPO
HP:0011825,Tented philtrum,3,HPO
HP:0011832,Narrow nasal tip,3,HPO
HP:0011833,Overhanging nasal tip,3,HPO
HP:0011838,Sclerodactyly,3,HPO
HP:0011849,Abnormal bone ossification,3,HPO
HP:0011850,Parotitis,3,HPO
HP:0011859,Punctate keratitis,3,HPO
HP:0011867,Abnormality of the wing of the ilium,3,HPO
HP:0011879,Decreased platelet glycoprotein Ib-IX-V,3,HPO
HP:0011903,HbH hemoglobin,3,HPO
HP:0011906,Reduced beta/alpha synthesis ratio,3,HPO
HP:0011939,3-4 finger cutaneous syndactyly,3,HPO
HP:0011995,Atrial septal dilatation,3,HPO
HP:0012036,Sternocleidomastoid amyotrophy,3,HPO
HP:0012038,Corneal guttata,3,HPO
HP:0012050,Anasarca,3,HPO
HP:0012069,Keratan sulfate excretion in urine,3,HPO
HP:0012083,Ubiquitin-positive cerebral inclusion bodies,3,HPO
HP:0012092,Abnormality of exocrine pancreas physiology,3,HPO
HP:0012095,Multiple joint dislocation,3,HPO
HP:0012104,Parietal cortical atrophy,3,HPO
HP:0012119,Methemoglobinemia,3,HPO
HP:0012135,Abnormal granulocytopoietic cell morphology,3,HPO
HP:0012142,Pancreatic squamous cell carcinoma,3,HPO
HP:0012167,Hair-pulling,3,HPO
HP:0012172,Stereotypical body rocking,3,HPO
HP:0012179,Craniofacial dystonia,3,HPO
HP:0012184,Increased HDL cholesterol concentration,3,HPO
HP:0012192,Cutaneous T-cell lymphoma,3,HPO
HP:0012205,Globozoospermia,3,HPO
HP:0012221,Pretibial blistering,3,HPO
HP:0012223,Splenic rupture,3,HPO
HP:0012250,ST segment depression,3,HPO
HP:0012258,Abnormal axonemal organization of respiratory motile cilia,3,HPO
HP:0012279,Hyposerinemia,3,HPO
HP:0012286,Abnormal hypothalamus morphology,3,HPO
HP:0012288,Neoplasm of head and neck,3,HPO
HP:0012294,Abnormality of the occipital bone,3,HPO
HP:0012315,Histiocytoma,3,HPO
HP:0012343,Decreased serum ferritin,3,HPO
HP:0012376,Microphakia,3,HPO
HP:0012402,Increased urine alpha-ketoglutarate concentration,3,HPO
HP:0012428,Prominent calcaneus,3,HPO
HP:0012431,Episodic fatigue,3,HPO
HP:0012463,Elevated transferrin saturation,3,HPO
HP:0012523,Oral aversion,3,HPO
HP:0012532,Chronic pain,3,HPO
HP:0012577,Thin glomerular basement membrane,3,HPO
HP:0012578,Membranous nephropathy,3,HPO
HP:0012584,Bilateral renal hypoplasia,3,HPO
HP:0012597,Heavy proteinuria,3,HPO
HP:0012637,Renal calcium wasting,3,HPO
HP:0012650,Perisylvian polymicrogyria,3,HPO
HP:0012662,Parietal hypometabolism in FDG PET,3,HPO
HP:0012700,Abnormal large intestine physiology,3,HPO
HP:0012701,Bowel urgency,3,HPO
HP:0012706,Elevated brain choline level by MRS,3,HPO
HP:0012724,Upper eyelid edema,3,HPO
HP:0012727,Thoracic aortic aneurysm,3,HPO
HP:0012749,Focal T2 hypointense brainstem lesion,3,HPO
HP:0012771,Increased arm span,3,HPO
HP:0012803,Anisometropia,3,HPO
HP:0012814,Bilateral breast hypoplasia,3,HPO
HP:0012819,Myocarditis,3,HPO
HP:0012844,Trichilemmoma,3,HPO
HP:0012850,Small intestinal dysmotility,3,HPO
HP:0020049,Exodeviation,3,HPO
HP:0020063,Increased hemoglobin concentration,3,HPO
HP:0025019,Arterial rupture,3,HPO
HP:0025051,Reduced brain creatine level by MRS,3,HPO
HP:0025072,Prominent U wave,3,HPO
HP:0025080,Orthokeratotic hyperkeratosis,3,HPO
HP:0025085,Bloody diarrhea,3,HPO
HP:0025097,Eyelid myoclonus,3,HPO
HP:0025104,Capillary malformation,3,HPO
HP:0025115,Civatte bodies,3,HPO
HP:0025149,Atrophic muscularis propria,3,HPO
HP:0025152,Poor visual behavior for age,3,HPO
HP:0025156,Dependency on intravenous nutrition,3,HPO
HP:0025169,Left ventricular systolic dysfunction,3,HPO
HP:0025201,Abnormal apolipoprotein level,3,HPO
HP:0025244,Subretinal pigment epithelium hemorrhage,3,HPO
HP:0025313,Exophoria,3,HPO
HP:0025324,Arterial occlusion,3,HPO
HP:0025357,Erratic myoclonus,3,HPO
HP:0025379,Anti-thyroid peroxidase antibody positivity,3,HPO
HP:0025383,Dorsocervical fat pad,3,HPO
HP:0025408,Abnormal spleen morphology,3,HPO
HP:0025507,Yellow papule,3,HPO
HP:0025586,Hypertropia,3,HPO
HP:0030011,Imperforate hymen,3,HPO
HP:0030022,Question mark ear,3,HPO
HP:0030034,Diffuse glomerular basement membrane lamellation,3,HPO
HP:0030047,Abnormality of lateral ventricle,3,HPO
HP:0030050,Narcolepsy,3,HPO
HP:0030081,Punctate periventricular T2 hyperintense foci,3,HPO
HP:0030083,Salt craving,3,HPO
HP:0030095,Reduced muscle collagen VI,3,HPO
HP:0030145,Lack of bowel sounds,3,HPO
HP:0030147,Truncal titubation,3,HPO
HP:0030149,Cardiogenic shock,3,HPO
HP:0030153,Cholangiocarcinoma,3,HPO
HP:0030168,Dilated superficial abdominal veins,3,HPO
HP:0030243,Hepatic vein thrombosis,3,HPO
HP:0030258,Hyperpigmented genitalia,3,HPO
HP:0030265,Wide penis,3,HPO
HP:0030269,Increased serum insulin-like growth factor 1,3,HPO
HP:0030270,Elevated red cell adenosine deaminase level,3,HPO
HP:0030430,Neuroma,3,HPO
HP:0030431,Osteochondroma,3,HPO
HP:0030446,Atypical pulmonary carcinoid tumor,3,HPO
HP:0030511,Bradyopsia,3,HPO
HP:0030609,Photoreceptor layer loss on macular OCT,3,HPO
HP:0030615,Foveal photoreceptor outer segment loss on macular OCT,3,HPO
HP:0030664,Beevor's sign,3,HPO
HP:0030690,Gingival cleft,3,HPO
HP:0030746,Intraventricular hemorrhage,3,HPO
HP:0030757,Tooth abscess,3,HPO
HP:0030812,Enlarged tonsils,3,HPO
HP:0030813,Absent tonsils,3,HPO
HP:0030856,Posterior staphyloma,3,HPO
HP:0030904,Glabellar reflex,3,HPO
HP:0030953,Conjunctival hyperemia,3,HPO
HP:0030961,Microspherophakia,3,HPO
HP:0030974,Cryptozoospermia,3,HPO
HP:0031005,Hyperalgesia,3,HPO
HP:0031029,Elevated carcinoembryonic antigen level,3,HPO
HP:0031045,Acral blistering,3,HPO
HP:0031057,Skin fissure,3,HPO
HP:0031058,Impairment of activities of daily living,3,HPO
HP:0031087,Absent pubertal growth spurt,3,HPO
HP:0031152,Full-thickness macular hole,3,HPO
HP:0031274,Hypovolemic shock,3,HPO
HP:0031319,Cardiomyocyte hypertrophy,3,HPO
HP:0031368,Intestinal perforation,3,HPO
HP:0031402,Reduced antigen-specific T cell proliferation,3,HPO
HP:0031415,High serum calcitriol,3,HPO
HP:0031459,Soft tissue neoplasm,3,HPO
HP:0031501,Pelvic mass,3,HPO
HP:0031796,Recurrent,3,HPO
HP:0031814,Palilalia,3,HPO
HP:0031817,Decreased circulating parathyroid hormone level,3,HPO
HP:0031873,Early chronotype,3,HPO
HP:0031951,Nocturnal seizures,3,HPO
HP:0032051,Focal cortical dysplasia type II,3,HPO
HP:0032153,Joint subluxation,3,HPO
HP:0032192,Hydatidiform mole,3,HPO
HP:0032438,Platelet anisocytosis,3,HPO
HP:0032550,Howell-Jolly bodies,3,HPO
HP:0032553,Weak pulse,3,HPO
HP:0032562,Tapered sperm head,3,HPO
HP:0032569,Temporal bossing,3,HPO
HP:0040030,Chorioretinal hypopigmentation,3,HPO
HP:0040089,Abnormal natural killer cell count,3,HPO
HP:0040111,Bilateral external ear deformity,3,HPO
HP:0040148,Cortical myoclonus,3,HPO
HP:0040163,Abnormal pelvis bone morphology,3,HPO
HP:0040187,Neonatal sepsis,3,HPO
HP:0040218,Reduced natural killer cell count,3,HPO
HP:0040275,Adenocarcinoma of the large intestine,3,HPO
HP:0040301,Increased urinary glycerol,3,HPO
HP:0040314,Blind vagina,3,HPO
HP:0040326,Hypoplasia of the olfactory bulb,3,HPO
HP:0045007,Abnormal substantia nigra morphology,3,HPO
HP:0045042,Decreased serum complement C4,3,HPO
HP:0045051,Decreased DLCO,3,HPO
HP:0100019,Cortical cataract,3,HPO
HP:0100247,Recurrent singultus,3,HPO
HP:0100254,Stenosis of the medullary cavity of the long bones,3,HPO
HP:0100284,EMG: myotonic discharges,3,HPO
HP:0100318,Lafora bodies,3,HPO
HP:0100327,Cow milk allergy,3,HPO
HP:0100550,Tendon rupture,3,HPO
HP:0100574,Biliary tract neoplasm,3,HPO
HP:0100581,Dilatation of renal calices,3,HPO
HP:0100583,Corneal perforation,3,HPO
HP:0100612,Odontogenic neoplasm,3,HPO
HP:0100619,Sertoli cell neoplasm,3,HPO
HP:0100649,Neoplasm of the oral cavity,3,HPO
HP:0100726,Kaposi's sarcoma,3,HPO
HP:0100730,Bronchogenic cyst,3,HPO
HP:0100736,Abnormal soft palate morphology,3,HPO
HP:0100773,Cartilage destruction,3,HPO
HP:0100801,Pancreatic aplasia,3,HPO
HP:0100814,Blue nevus,3,HPO
HP:0100823,Genital hernia,3,HPO
HP:0100832,Vitreous floaters,3,HPO
HP:0100852,Abnormal fear/anxiety-related behavior,3,HPO
HP:0100865,Broad ischia,3,HPO
HP:0100876,Infra-orbital crease,3,HPO
HP:0100950,Decreased 3-hydroxyacyl-CoA dehydrogenase level,3,HPO
HP:0200024,Premature chromatid separation,3,HPO
HP:0200046,Cat cry,3,HPO
HP:0200053,Hemihypotrophy of lower limb,3,HPO
HP:0200058,Angiosarcoma,3,HPO
HP:0200138,Bilateral choanal atresia/stenosis,3,HPO
HP:0200141,"Small, conical teeth",3,HPO
HP:0200143,Megaloblastic erythroid hyperplasia,3,HPO
HP:0400000,Tall chin,3,HPO
HP:0400004,Long ear,3,HPO
HP:0430028,Hyperplasia of the maxilla,3,HPO
HP:3000037,Abnormality of neck blood vessel,3,HPO
HP:0000031,Epididymitis,2,HPO
HP:0000111,Renal juxtaglomerular cell hypertrophy/hyperplasia,2,HPO
HP:0000145,Transverse vaginal septum,2,HPO
HP:0000182,Movement abnormality of the tongue,2,HPO
HP:0000227,Tongue telangiectasia,2,HPO
HP:0000235,Abnormality of the fontanelles or cranial sutures,2,HPO
HP:0000339,Pugilistic facies,2,HPO
HP:0000420,Short nasal septum,2,HPO
HP:0000433,Abnormality of the nasal mucosa,2,HPO
HP:0000434,Nasal mucosa telangiectasia,2,HPO
HP:0000451,Triangular nasal tip,2,HPO
HP:0000468,Increased adipose tissue around the neck,2,HPO
HP:0000531,Corneal crystals,2,HPO
HP:0000538,Pseudopapilledema,2,HPO
HP:0000542,Impaired ocular adduction,2,HPO
HP:0000661,Palpebral fissure narrowing on adduction,2,HPO
HP:0000683,Grayish enamel,2,HPO
HP:0000700,Periapical bone loss,2,HPO
HP:0000794,IgA deposition in the glomerulus,2,HPO
HP:0000796,Urethral obstruction,2,HPO
HP:0000812,Abnormal internal genitalia,2,HPO
HP:0000828,Abnormality of the parathyroid gland,2,HPO
HP:0000896,Rib exostoses,2,HPO
HP:0000911,Flat glenoid fossa,2,HPO
HP:0000918,Scapular exostoses,2,HPO
HP:0000996,Facial capillary hemangioma,2,HPO
HP:0001008,Accumulation of melanosomes in melanocytes,2,HPO
HP:0001038,Warfarin-induced skin necrosis,2,HPO
HP:0001042,High axial triradius,2,HPO
HP:0001076,Glabellar hemangioma,2,HPO
HP:0001125,Transient unilateral blurring of vision,2,HPO
HP:0001134,Anterior polar cataract,2,HPO
HP:0001218,Autoamputation,2,HPO
HP:0001223,Pointed proximal second through fifth metacarpals,2,HPO
HP:0001225,Wrist swelling,2,HPO
HP:0001232,Nail bed telangiectasia,2,HPO
HP:0001248,Short tubular bones of the hand,2,HPO
HP:0001437,Abnormality of the musculature of the lower limbs,2,HPO
HP:0001452,Autosomal dominant contiguous gene syndrome,2,HPO
HP:0001473,Metatarsal osteolysis,2,HPO
HP:0001477,Compensatory chin elevation,2,HPO
HP:0001483,Eye poking,2,HPO
HP:0001504,Metacarpal osteolysis,2,HPO
HP:0001551,Abnormal umbilicus morphology,2,HPO
HP:0001574,Abnormality of the integument,2,HPO
HP:0001586,Vesicovaginal fistula,2,HPO
HP:0001697,Abnormal pericardium morphology,2,HPO
HP:0001727,Thromboembolic stroke,2,HPO
HP:0001757,High-frequency sensorineural hearing impairment,2,HPO
HP:0001870,Acroosteolysis of distal phalanges (feet),2,HPO
HP:0001877,Abnormal erythrocyte morphology,2,HPO
HP:0001885,Short 2nd toe,2,HPO
HP:0001886,Foot osteomyelitis,2,HPO
HP:0001908,Hypoplastic anemia,2,HPO
HP:0001965,Abnormal scalp morphology,2,HPO
HP:0001975,Decreased platelet glycoprotein IIb-IIIa,2,HPO
HP:0002050,"Macroorchidism, postpubertal",2,HPO
HP:0002207,Diffuse reticular or finely nodular infiltrations,2,HPO
HP:0002220,Melanin pigment aggregation in hair shafts,2,HPO
HP:0002244,Abnormality of the small intestine,2,HPO
HP:0002246,Abnormality of the duodenum,2,HPO
HP:0002250,Abnormal large intestine morphology,2,HPO
HP:0002266,Focal clonic seizure,2,HPO
HP:0002390,Spinal arteriovenous malformation,2,HPO
HP:0002454,Eye of the tiger anomaly of globus pallidus,2,HPO
HP:0002507,Semilobar holoprosencephaly,2,HPO
HP:0002545,Patchy demyelination of subcortical white matter,2,HPO
HP:0002552,Trichodysplasia,2,HPO
HP:0002589,Gastrointestinal atresia,2,HPO
HP:0002597,Abnormality of the vasculature,2,HPO
HP:0002604,Gastrointestinal telangiectasia,2,HPO
HP:0002642,Arteriovenous fistulas of celiac and mesenteric vessels,2,HPO
HP:0002689,Absent paranasal sinuses,2,HPO
HP:0002695,"Symmetrical, oval parietal bone defects",2,HPO
HP:0002707,Palate telangiectasia,2,HPO
HP:0002708,Prominent median palatal raphe,2,HPO
HP:0002710,Commissural lip pit,2,HPO
HP:0002737,Thick skull base,2,HPO
HP:0002763,Abnormal cartilage morphology,2,HPO
HP:0002764,Stippled chondral calcification,2,HPO
HP:0002805,Accelerated bone age after puberty,2,HPO
HP:0002813,Abnormality of limb bone morphology,2,HPO
HP:0002821,Neuropathic arthropathy,2,HPO
HP:0002833,Cystic angiomatosis of bone,2,HPO
HP:0002843,Abnormal T cell morphology,2,HPO
HP:0002847,Impaired memory B cell generation,2,HPO
HP:0002865,Medullary thyroid carcinoma,2,HPO
HP:0002886,Vagal paraganglioma,2,HPO
HP:0002930,Impaired sensitivity to thyroid hormone,2,HPO
HP:0002946,Supernumerary vertebrae,2,HPO
HP:0002951,Partial absence of cerebellar vermis,2,HPO
HP:0002973,Abnormality of the forearm,2,HPO
HP:0002977,Aplasia/Hypoplasia involving the central nervous system,2,HPO
HP:0003045,Abnormal patella morphology,2,HPO
HP:0003053,Epiphyseal deformities of tubular bones,2,HPO
HP:0003057,Tetraamelia,2,HPO
HP:0003068,Madelung-like forearm deformities,2,HPO
HP:0003095,Septic arthritis,2,HPO
HP:0003099,Fibular overgrowth,2,HPO
HP:0003102,Increased carrying angle,2,HPO
HP:0003105,Protuberances at ends of long bones,2,HPO
HP:0003116,Abnormal echocardiogram,2,HPO
HP:0003117,Abnormal circulating hormone level,2,HPO
HP:0003161,4-Hydroxyphenylpyruvic aciduria,2,HPO
HP:0003249,Genital ulcers,2,HPO
HP:0003271,Visceromegaly,2,HPO
HP:0003277,Constricted iliac wings,2,HPO
HP:0003279,Coxa magna,2,HPO
HP:0003321,Biconcave flattened vertebrae,2,HPO
HP:0003333,Increased serum beta-hexosaminidase,2,HPO
HP:0003344,3-Methylglutaric aciduria,2,HPO
HP:0003349,Low cholesterol esterification rate,2,HPO
HP:0003352,Endopolyploidy on chromosome studies of bone marrow,2,HPO
HP:0003354,Hyperthreoninemia,2,HPO
HP:0003359,Decreased urinary sulfate,2,HPO
HP:0003365,Arthralgia of the hip,2,HPO
HP:0003371,Enlargement of the proximal femoral epiphysis,2,HPO
HP:0003397,Generalized hypotonia due to defect at the neuromuscular junction,2,HPO
HP:0003405,Diffuse axonal swelling,2,HPO
HP:0003406,Peripheral nerve compression,2,HPO
HP:0003449,Cold-induced muscle cramps,2,HPO
HP:0003461,Increased urinary O-linked sialopeptides,2,HPO
HP:0003462,Elevated 8-dehydrocholesterol,2,HPO
HP:0003463,Increased extraneuronal autofluorescent lipopigment,2,HPO
HP:0003465,Elevated 8(9)-cholestenol,2,HPO
HP:0003489,Acute episodes of neuropathic symptoms,2,HPO
HP:0003495,GM2-ganglioside accumulation,2,HPO
HP:0003514,Deficiency or absence of cytochrome b(-245),2,HPO
HP:0003527,Hyperprostaglandinuria,2,HPO
HP:0003529,Parathormone-independent increased renal tubular calcium reabsorption,2,HPO
HP:0003534,Reduced xanthine dehydrogenase level,2,HPO
HP:0003538,Increased serum iduronate sulfatase level,2,HPO
HP:0003541,Urinary glycosaminoglycan excretion,2,HPO
HP:0003566,Increased serum prostaglandin E2,2,HPO
HP:0003575,Increased intracellular sodium,2,HPO
HP:0003609,Foam cells with lamellar inclusion bodies,2,HPO
HP:0003646,Bicarbonaturia,2,HPO
HP:0003652,Recurrent myoglobinuria,2,HPO
HP:0003653,Cellular metachromasia,2,HPO
HP:0003654,Reduced dihydropyrimidine dehydrogenase level,2,HPO
HP:0003655,Reduced level of N-acetylglucosaminyltransferase II,2,HPO
HP:0003657,Granular osmiophilic deposits (GROD) in cells,2,HPO
HP:0003716,Generalized muscular appearance from birth,2,HPO
HP:0003725,Firm muscles,2,HPO
HP:0003733,Thigh hypertrophy,2,HPO
HP:0003740,Myotonia with warm-up phenomenon,2,HPO
HP:0003744,Genetic anticipation with paternal anticipation bias,2,HPO
HP:0003760,Percussion-induced rapid rolling muscle contractions,2,HPO
HP:0003778,Short mandibular rami,2,HPO
HP:0003779,Antegonial notching of mandible,2,HPO
HP:0003783,Externally rotated/abducted legs,2,HPO
HP:0003787,Type 1 and type 2 muscle fiber minicore regions,2,HPO
HP:0003799,Marked delay in bone age,2,HPO
HP:0003808,Abnormal muscle tone,2,HPO
HP:0003809,Reduced intrathoracic adipose tissue,2,HPO
HP:0003859,Cortical diaphyseal thickening of the upper limbs,2,HPO
HP:0003909,Cortical subperiosteal resorption of humeral metaphyses,2,HPO
HP:0003911,Flared humeral metaphysis,2,HPO
HP:0003994,Dislocated wrist,2,HPO
HP:0003997,Hypoplastic radial head,2,HPO
HP:0004232,Accessory carpal bones,2,HPO
HP:0004243,Abnormality of the scaphoid,2,HPO
HP:0004252,Abnormality of the trapezium,2,HPO
HP:0004268,Osteoarthritis of the small joints of the hand,2,HPO
HP:0004303,Abnormal muscle fiber morphology,2,HPO
HP:0004311,Abnormal macrophage morphology,2,HPO
HP:0004327,Abnormal vitreous humor morphology,2,HPO
HP:0004330,Increased skull ossification,2,HPO
HP:0004357,Abnormal circulating leucine concentration,2,HPO
HP:0004392,Prune belly,2,HPO
HP:0004405,Prominent nipples,2,HPO
HP:0004407,Bony paranasal bossing,2,HPO
HP:0004423,Cranium bifidum occultum,2,HPO
HP:0004426,Abnormality of the cheek,2,HPO
HP:0004434,Decreased serum complement C8,2,HPO
HP:0004438,Hyperostosis frontalis interna,2,HPO
HP:0004448,Fulminant hepatic failure,2,HPO
HP:0004468,Anomalous tracheal cartilage,2,HPO
HP:0004496,Posterior choanal atresia,2,HPO
HP:0004502,Bilateral choanal atresia,2,HPO
HP:0004558,Cervical platyspondyly,2,HPO
HP:0004582,Irregularity of vertebral bodies,2,HPO
HP:0004592,Thoracic platyspondyly,2,HPO
HP:0004598,Supernumerary vertebral ossification centers,2,HPO
HP:0004603,Hyperconvex vertebral body endplates,2,HPO
HP:0004606,Unossified vertebral bodies,2,HPO
HP:0004608,Anteriorly placed odontoid process,2,HPO
HP:0004611,Anterior concavity of thoracic vertebrae,2,HPO
HP:0004634,Cuboid-shaped vertebral bodies,2,HPO
HP:0004635,Cervical C5/C6 vertebrae fusion,2,HPO
HP:0004681,Deep longitudinal plantar crease,2,HPO
HP:0004690,Thickened Achilles tendon,2,HPO
HP:0004727,Impaired renal concentrating ability,2,HPO
HP:0004743,Chronic tubulointerstitial nephritis,2,HPO
HP:0004754,Permanent atrial fibrillation,2,HPO
HP:0004762,Hypoplasia of right ventricle,2,HPO
HP:0004779,Brittle scalp hair,2,HPO
HP:0004784,Juvenile gastrointestinal polyposis,2,HPO
HP:0004787,Fulminant hepatitis,2,HPO
HP:0004802,Episodic hemolytic anemia,2,HPO
HP:0004831,Recurrent thromboembolism,2,HPO
HP:0004839,Pyropoikilocytosis,2,HPO
HP:0004845,Acute monocytic leukemia,2,HPO
HP:0004848,Ph-positive acute lymphoblastic leukemia,2,HPO
HP:0004850,Recurrent deep vein thrombosis,2,HPO
HP:0004852,Reduced leukocyte alkaline phosphatase,2,HPO
HP:0004855,Reduced protein S activity,2,HPO
HP:0004866,Impaired ADP-induced platelet aggregation,2,HPO
HP:0004871,Perineal fistula,2,HPO
HP:0004876,Spontaneous neonatal pneumothorax,2,HPO
HP:0004878,Intercostal muscle weakness,2,HPO
HP:0004925,Chronic lactic acidosis,2,HPO
HP:0004930,Abnormality of the pulmonary vasculature,2,HPO
HP:0004934,Vascular calcification,2,HPO
HP:0004964,Pulmonary arterial medial hypertrophy,2,HPO
HP:0004966,Medial calcification of large arteries,2,HPO
HP:0005005,"Femoral bowing present at birth, straightening with time",2,HPO
HP:0005008,Large joint dislocations,2,HPO
HP:0005010,Osteomyelitis leading to amputation due to slow healing fractures,2,HPO
HP:0005011,Mesomelic arm shortening,2,HPO
HP:0005021,Bilateral elbow dislocations,2,HPO
HP:0005025,Hypoplastic distal humeri,2,HPO
HP:0005026,Mesomelic/rhizomelic limb shortening,2,HPO
HP:0005039,Multiple long-bone exostoses,2,HPO
HP:0005045,Diaphyseal cortical sclerosis,2,HPO
HP:0005092,Streaky metaphyseal sclerosis,2,HPO
HP:0005103,Calcification of the auricular cartilage,2,HPO
HP:0005104,Hypoplastic nasal septum,2,HPO
HP:0005133,Right ventricular dilatation,2,HPO
HP:0005156,Hypoplastic left atrium,2,HPO
HP:0005183,Pericardial lymphangiectasia,2,HPO
HP:0005194,Flattened metatarsal heads,2,HPO
HP:0005203,Spontaneous esophageal perforation,2,HPO
HP:0005212,Anal mucosal leukoplakia,2,HPO
HP:0005217,Duplication of internal organs,2,HPO
HP:0005218,Anoperineal fistula,2,HPO
HP:0005225,Intestinal edema,2,HPO
HP:0005230,Biliary tract obstruction,2,HPO
HP:0005235,Jejunal atresia,2,HPO
HP:0005253,Increased anterioposterior diameter of thorax,2,HPO
HP:0005258,Pectoral muscle hypoplasia/aplasia,2,HPO
HP:0005285,Absent nasal bridge,2,HPO
HP:0005307,Postural hypotension with compensatory tachycardia,2,HPO
HP:0005310,Large vessel vasculitis,2,HPO
HP:0005313,Arterial fibromuscular dysplasia,2,HPO
HP:0005318,Cerebral vasculitis,2,HPO
HP:0005326,Hypoplastic philtrum,2,HPO
HP:0005327,Loss of facial expression,2,HPO
HP:0005329,Fixed facial expression,2,HPO
HP:0005339,Abnormality of complement system,2,HPO
HP:0005347,Cartilaginous trachea,2,HPO
HP:0005352,Severe T-cell immunodeficiency,2,HPO
HP:0005359,Aplasia of the thymus,2,HPO
HP:0005366,Recurrent streptococcus pneumoniae infections,2,HPO
HP:0005400,Reduction of neutrophil motility,2,HPO
HP:0005422,Absence of CD8-positive T cells,2,HPO
HP:0005428,Severe recurrent varicella,2,HPO
HP:0005441,Sclerotic cranial sutures,2,HPO
HP:0005458,Premature closure of fontanelles,2,HPO
HP:0005466,Hypoplasia of the frontal bone,2,HPO
HP:0005479,Decreased circulating IgE,2,HPO
HP:0005483,Abnormal epiglottis morphology,2,HPO
HP:0005541,Congenital agranulocytosis,2,HPO
HP:0005563,Decreased numbers of nephrons,2,HPO
HP:0005565,Reduced renal corticomedullary differentiation,2,HPO
