term_id,term_name,genes_associated_in_db,source
C2752037,"HEMOLYTIC UREMIC SYNDROME, ATYPICAL, SUSCEPTIBILITY TO, 5",1,UNIPROT
C2752038,"HEMOLYTIC UREMIC SYNDROME, ATYPICAL, SUSCEPTIBILITY TO, 4",1,UNIPROT
C2752039,"HEMOLYTIC UREMIC SYNDROME, ATYPICAL, SUSCEPTIBILITY TO, 3",1,UNIPROT
C2752040,"HEMOLYTIC UREMIC SYNDROME, ATYPICAL, SUSCEPTIBILITY TO, 2",1,UNIPROT
C2752042,"Congenital Lipomatous Overgrowth, Vascular Malformations, and Epidermal Nevi",1,UNIPROT
C2752062,"EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 8",1,UNIPROT
C2752073,Erythrocyte Amp Deaminase Deficiency,1,UNIPROT
C2752081,ALPHA-2-PLASMIN INHIBITOR DEFICIENCY,1,UNIPROT
C2752147,"XERODERMA PIGMENTOSUM, COMPLEMENTATION GROUP C",1,UNIPROT
C2828721,"SPASTIC PARAPLEGIA 46, AUTOSOMAL RECESSIVE",1,UNIPROT
C2829265,"DEAFNESS, AUTOSOMAL RECESSIVE 86",1,UNIPROT
C2829267,"DEAFNESS, AUTOSOMAL RECESSIVE 88",1,UNIPROT
C2919945,Cavernous Hemangioma of Brain,1,UNIPROT
C2930980,Malignant hyperthermia susceptibility type 1,1,UNIPROT
C2930997,Congenital disorder of glycosylation type 1C,1,UNIPROT
C2931001,Congenital disorder of glycosylation type 1G,1,UNIPROT
C2931002,Congenital disorder of glycosylation type 1H,1,UNIPROT
C2931004,Congenital disorder of glycosylation type 1J,1,UNIPROT
C2931005,Congenital disorder of glycosylation type 1K,1,UNIPROT
C2931006,Congenital disorder of glycosylation type 1L,1,UNIPROT
C2931008,Congenital disorder of glycosylation type 2A,1,UNIPROT
C2931013,"Cystinosis, benign, nonnephropathic",1,UNIPROT
C2931048,HEM dysplasia,1,UNIPROT
C2931093,"Osteogenesis imperfecta, type 5",1,UNIPROT
C2931132,"Crigler Najjar syndrome, type 2",1,UNIPROT
C2931187,Nephropathic cystinosis,1,UNIPROT
C2931196,Craniofacial dysostosis type 1,1,UNIPROT
C2931213,"Usher syndrome, type 2C",1,UNIPROT
C2931228,"VACTERL ASSOCIATION, X-LINKED, WITH OR WITHOUT HYDROCEPHALUS",1,UNIPROT
C2931244,"Craniometaphyseal dysplasia, autosomal recessive type",1,UNIPROT
C2931258,"Amaurosis congenita of Leber, type 1",1,UNIPROT
C2931276,Spastic paraplegia 17,1,UNIPROT
C2931299,ZAP70 deficiency,1,UNIPROT
C2931355,"Spastic paraplegia 3, autosomal dominant",1,UNIPROT
C2931482,Neurofibromatosis-Noonan syndrome,1,UNIPROT
C2931498,"Mental Retardation, X-Linked 1",1,UNIPROT
C2931746,Sulfocysteinuria,1,UNIPROT
C2931767,"Deafness, autosomal dominant nonsyndromic sensorineural 22",1,UNIPROT
C2931783,Amelogenesis imperfecta nephrocalcinosis,1,UNIPROT
C2931826,Potassium aggravated myotonia,1,UNIPROT
C2931832,"Hyperinsulinemic hypoglycemia, familial, 1",1,UNIPROT
C2931833,"Hyperinsulinemic hypoglycemia, familial, 2",1,UNIPROT
C2931835,Hyperprolinemia type 2,1,UNIPROT
C2931837,Familial hypertryptophanemia,1,UNIPROT
C2931850,Aase Smith syndrome 2,1,UNIPROT
C2932716,Pseudohypoparathyroidism Type 1C,1,UNIPROT
C2936332,Alpha-Sarcoglycanopathies,1,UNIPROT
C2936781,Generalized Myotonia of Thomsen,1,UNIPROT
C2936783,"Colorectal cancer, hereditary nonpolyposis, type 1",1,UNIPROT
C2936791,"Antley-Bixler Syndrome, Autosomal Dominant",1,UNIPROT
C2936858,Congenital adrenal hyperplasia due to 21 hydroxylase deficiency,1,UNIPROT
C2936863,Bardet-Biedl syndrome 2 (disorder),1,UNIPROT
C2936864,Bardet-Biedl syndrome 4 (disorder),1,UNIPROT
C2936904,"Opitz GBBB Syndrome, X-Linked",1,UNIPROT
C2937288,"THYROID HORMONE RESISTANCE, GENERALIZED, AUTOSOMAL DOMINANT",1,UNIPROT
C2939175,Meconium ileus,1,UNIPROT
C2973527,Dentinogenesis imperfecta without osteogenesis imperfecta,1,UNIPROT
C3149074,"SEIZURES, BENIGN FAMILIAL NEONATAL, 1",1,UNIPROT
C3149462,HYPERALPHALIPOPROTEINEMIA 1,1,UNIPROT
C3149750,MITOCHONDRIAL DNA DEPLETION SYNDROME 2 (MYOPATHIC TYPE),1,UNIPROT
C3149841,POLYCYSTIC KIDNEY DISEASE 1,1,UNIPROT
C3150099,ANTLEY-BIXLER SYNDROME WITH GENITAL ANOMALIES AND DISORDERED STEROIDOGENESIS,1,UNIPROT
C3150207,"AGAMMAGLOBULINEMIA 6, AUTOSOMAL RECESSIVE",1,UNIPROT
C3150275,COMPLEMENT COMPONENT 2 DEFICIENCY,1,UNIPROT
C3150343,"HEMOLYTIC ANEMIA, NONSPHEROCYTIC, DUE TO HEXOKINASE DEFICIENCY",1,UNIPROT
C3150354,"IMMUNODEFICIENCY, COMMON VARIABLE, 2",1,UNIPROT
C3150411,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 2",1,UNIPROT
C3150412,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION), TYPE B, 3",1,UNIPROT
C3150413,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 5",1,UNIPROT
C3150414,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 6",1,UNIPROT
C3150415,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION), TYPE B, 1",1,UNIPROT
C3150416,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION), TYPE B, 2",1,UNIPROT
C3150417,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 3",1,UNIPROT
C3150418,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 2",1,UNIPROT
C3150419,NEPHRONOPHTHISIS-LIKE NEPHROPATHY 1,1,UNIPROT
C3150596,"MONONEUROPATHY OF THE MEDIAN NERVE, MILD",1,UNIPROT
C3150617,"Maturity-onset diabetes of the young, type 10",1,UNIPROT
C3150619,"NEURONOPATHY, DISTAL HEREDITARY MOTOR, TYPE IIC",1,UNIPROT
C3150644,"BRACHYDACTYLY, TYPE E2",1,UNIPROT
C3150653,"FANCONI ANEMIA, COMPLEMENTATION GROUP O",1,UNIPROT
C3150654,"DEAFNESS, AUTOSOMAL RECESSIVE 84A",1,UNIPROT
C3150657,BIRBECK GRANULE DEFICIENCY,1,UNIPROT
C3150658,WARSAW BREAKAGE SYNDROME,1,UNIPROT
C3150659,"BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 3",1,UNIPROT
C3150667,"MICROCEPHALY, SEIZURES, AND DEVELOPMENTAL DELAY",1,UNIPROT
C3150678,OGUCHI DISEASE 2,1,UNIPROT
C3150681,"CARDIOMYOPATHY, DILATED, 1R",1,UNIPROT
C3150691,RETINITIS PIGMENTOSA 54,1,UNIPROT
C3150692,AMYOTROPHIC LATERAL SCLEROSIS 12,1,UNIPROT
C3150705,FOXG1 syndrome,1,UNIPROT
C3150730,"HEMOLYTIC ANEMIA, NONSPHEROCYTIC, DUE TO GLUCOSE PHOSPHATE ISOMERASE DEFICIENCY",1,UNIPROT
C3150733,LONG QT SYNDROME 13,1,UNIPROT
C3150736,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIj",1,UNIPROT
C3150750,"AGAMMAGLOBULINEMIA 2, AUTOSOMAL RECESSIVE",1,UNIPROT
C3150754,GLYCOGEN STORAGE DISEASE XV,1,UNIPROT
C3150757,"MICROPHTHALMIA, ISOLATED 6",1,UNIPROT
C3150796,NEPHRONOPHTHISIS 11,1,UNIPROT
C3150797,"AUTOIMMUNE DISEASE, SUSCEPTIBILITY TO, 6",1,UNIPROT
C3150802,"MYOPATHY, LACTIC ACIDOSIS, AND SIDEROBLASTIC ANEMIA 2",1,UNIPROT
C3150803,NOONAN SYNDROME-LIKE DISORDER WITH OR WITHOUT JUVENILE MYELOMONOCYTIC LEUKEMIA,1,UNIPROT
C3150807,ECTODERMAL DYSPLASIA-SYNDACTYLY SYNDROME 1,1,UNIPROT
C3150808,RETINITIS PIGMENTOSA 55,1,UNIPROT
C3150833,OCCULT MACULAR DYSTROPHY,1,UNIPROT
C3150874,CRANIOECTODERMAL DYSPLASIA 2,1,UNIPROT
C3150878,Primary hyperoxaluria type III,1,UNIPROT
C3150879,RETINITIS PIGMENTOSA 58,1,UNIPROT
C3150889,"FACTOR V AND FACTOR VIII, COMBINED DEFICIENCY OF, 2",1,UNIPROT
C3150896,"NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE IC",1,UNIPROT
C3150897,"CHARCOT-MARIE-TOOTH DISEASE, RECESSIVE INTERMEDIATE B",1,UNIPROT
C3150898,"CARDIOMYOPATHY, DILATED, 1GG",1,UNIPROT
C3150899,"PARKINSON DISEASE 5, AUTOSOMAL DOMINANT",1,UNIPROT
C3150909,D-2-HYDROXYGLUTARIC ACIDURIA 2,1,UNIPROT
C3150910,Brain calcification Rajab type,1,UNIPROT
C3150912,CONE-ROD DYSTROPHY 15,1,UNIPROT
C3150913,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ip",1,UNIPROT
C3150914,MITOCHONDRIAL DNA DEPLETION SYNDROME 4B (MNGIE TYPE),1,UNIPROT
C3150921,"MICROCEPHALY, POSTNATAL PROGRESSIVE, WITH SEIZURES AND BRAIN ATROPHY",1,UNIPROT
C3150925,"SPASTIC ATAXIA 4, AUTOSOMAL RECESSIVE",1,UNIPROT
C3150926,Congenital dyserythropoietic anemia type IV,1,UNIPROT
C3150927,VESICOURETERAL REFLUX 3,1,UNIPROT
C3150933,"HYPERALDOSTERONISM, FAMILIAL, TYPE III",1,UNIPROT
C3150939,THOC6-related developmental delay-microcephaly-facial dysmorphism syndrome,1,UNIPROT
C3150942,"SPONDYLOCOSTAL DYSOSTOSIS 4, AUTOSOMAL RECESSIVE",1,UNIPROT
C3150943,Long Qt Syndrome 2,1,UNIPROT
C3150953,Long Qt Syndrome 6,1,UNIPROT
C3150958,"Cardiomyopathy, Dilated, 1V",1,UNIPROT
C3150967,"KLIPPEL-FEIL SYNDROME 3, AUTOSOMAL DOMINANT",1,UNIPROT
C3150968,"MICROPHTHALMIA, ISOLATED, WITH COLOBOMA 6",1,UNIPROT
C3150969,"MICROPHTHALMIA, ISOLATED 7",1,UNIPROT
C3150970,NOONAN SYNDROME 7,1,UNIPROT
C3150971,LEOPARD SYNDROME 3,1,UNIPROT
C3150972,"NEUROPATHY, HEREDITARY SENSORY, TYPE ID",1,UNIPROT
C3150973,Progressive polyneuropathy with bilateral striatal necrosis,1,UNIPROT
C3150974,"HIRSCHSPRUNG DISEASE, SUSCEPTIBILITY TO, 3",1,UNIPROT
C3150975,"HIRSCHSPRUNG DISEASE, SUSCEPTIBILITY TO, 4",1,UNIPROT
C3150983,TREACHER COLLINS SYNDROME 2,1,UNIPROT
C3150986,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 7",1,UNIPROT
C3150987,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 11",1,UNIPROT
C3150989,"MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2Q",1,UNIPROT
C3150998,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 10",1,UNIPROT
C3151000,"HEMORRHAGIC DESTRUCTION OF THE BRAIN, SUBEPENDYMAL CALCIFICATION, AND CATARACTS",1,UNIPROT
C3151001,Retinitis Pigmentosa 4,1,UNIPROT
C3151055,"ADRENAL INSUFFICIENCY, CONGENITAL, WITH 46,XY SEX REVERSAL, PARTIAL OR COMPLETE",1,UNIPROT
C3151057,"HETEROTAXY, VISCERAL, 4, AUTOSOMAL",1,UNIPROT
C3151058,S-adenosylhomocysteine hydrolase deficiency,1,UNIPROT
C3151059,RETINITIS PIGMENTOSA 49,1,UNIPROT
C3151060,"Macular Degeneration, Age-Related, 6",1,UNIPROT
C3151062,"INFECTIONS, RECURRENT, WITH ENCEPHALOPATHY, HEPATIC DYSFUNCTION, AND CARDIOVASCULAR MALFORMATIONS",1,UNIPROT
C3151064,"46,XY SEX REVERSAL 6",1,UNIPROT
C3151066,RETINITIS PIGMENTOSA 45,1,UNIPROT
C3151068,RETINITIS PIGMENTOSA 44,1,UNIPROT
C3151071,"COMPLEMENT COMPONENT 3 DEFICIENCY, AUTOSOMAL RECESSIVE",1,UNIPROT
C3151077,"AORTIC ANEURYSM, FAMILIAL THORACIC 7",1,UNIPROT
C3151085,MASP2 Deficiency,1,UNIPROT
C3151086,Retinitis Pigmentosa 20,1,UNIPROT
C3151087,LOEYS-DIETZ SYNDROME 3,1,UNIPROT
C3151088,IMMUNODEFICIENCY 31B,1,UNIPROT
C3151097,MEIER-GORLIN SYNDROME 2,1,UNIPROT
C3151107,RETINITIS PIGMENTOSA 40 (disorder),1,UNIPROT
C3151113,MEIER-GORLIN SYNDROME 3,1,UNIPROT
C3151120,MEIER-GORLIN SYNDROME 4,1,UNIPROT
C3151126,MEIER-GORLIN SYNDROME 5,1,UNIPROT
C3151136,"CILIARY DYSKINESIA, PRIMARY, 14",1,UNIPROT
C3151138,RETINITIS PIGMENTOSA 39 (disorder),1,UNIPROT
C3151139,RETINITIS PIGMENTOSA 43,1,UNIPROT
C3151140,"PONTOCEREBELLAR HYPOPLASIA, TYPE 2D",1,UNIPROT
C3151184,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 9",1,UNIPROT
C3151185,SHORT-RIB THORACIC DYSPLASIA 4 WITH OR WITHOUT POLYDACTYLY,1,UNIPROT
C3151186,NEPHRONOPHTHISIS 12,1,UNIPROT
C3151187,SECKEL SYNDROME 5,1,UNIPROT
C3151188,NEPHRONOPHTHISIS 9,1,UNIPROT
C3151189,C9 Deficiency,1,UNIPROT
C3151190,RETINITIS PIGMENTOSA 48,1,UNIPROT
C3151192,LEBER CONGENITAL AMAUROSIS 7,1,UNIPROT
C3151201,MULTISYSTEMIC SMOOTH MUSCLE DYSFUNCTION SYNDROME,1,UNIPROT
C3151202,LEBER CONGENITAL AMAUROSIS 8,1,UNIPROT
C3151204,"CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 16",1,UNIPROT
C3151205,Megaloblastic Anemia due to Dihydrofolate Reductase Deficiency,1,UNIPROT
C3151206,LEBER CONGENITAL AMAUROSIS 15,1,UNIPROT
C3151209,"Hyperuricemia, pulmonary hypertension, renal failure, alkalosis syndrome",1,UNIPROT
C3151211,"OSTEOGENESIS IMPERFECTA, TYPE X",1,UNIPROT
C3151221,"CONGENITAL HEART DEFECTS, MULTIPLE TYPES, 6",1,UNIPROT
C3151227,RETINITIS PIGMENTOSA 59,1,UNIPROT
C3151228,RETINITIS PIGMENTOSA 38 (disorder),1,UNIPROT
C3151237,"Hirschsprung Disease, Cardiac Defects, and Autonomic Dysfunction",1,UNIPROT
C3151264,"CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 17",1,UNIPROT
C3151267,"CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 20",1,UNIPROT
C3151293,"CARDIOMYOPATHY, DILATED, 1HH",1,UNIPROT
C3151295,"HYPOMAGNESEMIA 6, RENAL",1,UNIPROT
C3151303,"Obesity, Hyperphagia, and Developmental Delay",1,UNIPROT
C3151351,"DEAFNESS, AUTOSOMAL RECESSIVE 89",1,UNIPROT
C3151355,MEGALENCEPHALIC LEUKOENCEPHALOPATHY WITH SUBCORTICAL CYSTS 2A,1,UNIPROT
C3151356,"MEGALENCEPHALIC LEUKOENCEPHALOPATHY WITH SUBCORTICAL CYSTS 2B, REMITTING, WITH OR WITHOUT MENTAL RETARDATION",1,UNIPROT
C3151380,SCHIZOPHRENIA 15,1,UNIPROT
C3151403,AMYOTROPHIC LATERAL SCLEROSIS 14 WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA,1,UNIPROT
C3151404,"AMYLOIDOSIS, PRIMARY LOCALIZED CUTANEOUS, 2",1,UNIPROT
C3151405,"CANDIDIASIS, FAMILIAL, 6",1,UNIPROT
C3151406,SPERMATOGENIC FAILURE 8,1,UNIPROT
C3151409,"GRANULOMATOUS DISEASE, CHRONIC, AUTOSOMAL RECESSIVE, CYTOCHROME b-POSITIVE, TYPE III",1,UNIPROT
C3151411,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 6",1,UNIPROT
C3151421,"CYANOSIS, TRANSIENT NEONATAL",1,UNIPROT
C3151431,"ATRIAL FIBRILLATION, FAMILIAL, 9",1,UNIPROT
C3151432,HYPOTRICHOSIS 3,1,UNIPROT
C3151434,RETINITIS PIGMENTOSA 60,1,UNIPROT
C3151440,"PITUITARY HORMONE DEFICIENCY, COMBINED, 6",1,UNIPROT
C3151441,"DYSKERATOSIS CONGENITA, AUTOSOMAL RECESSIVE 2",1,UNIPROT
C3151442,"DYSKERATOSIS CONGENITA, AUTOSOMAL RECESSIVE, 3",1,UNIPROT
C3151443,"DYSKERATOSIS CONGENITA, AUTOSOMAL DOMINANT 2",1,UNIPROT
C3151445,"DYSKERATOSIS CONGENITA, AUTOSOMAL DOMINANT, 3",1,UNIPROT
C3151446,Nestor Guillermo progeria syndrome,1,UNIPROT
C3151460,"CILIARY DYSKINESIA, PRIMARY, 16",1,UNIPROT
C3151462,"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 14",1,UNIPROT
C3151463,"VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 3",1,UNIPROT
C3151464,"ATRIAL FIBRILLATION, FAMILIAL, 10",1,UNIPROT
C3151466,HEPATIC LIPASE DEFICIENCY (disorder),1,UNIPROT
C3151467,Apolipoprotein C-III Deficiency,1,UNIPROT
C3151468,PALMOPLANTAR KERATODERMA AND CONGENITAL ALOPECIA 1,1,UNIPROT
C3151476,MITOCHONDRIAL DNA DEPLETION SYNDROME 9 (ENCEPHALOMYOPATHIC TYPE WITH METHYLMALONIC ACIDURIA),1,UNIPROT
C3151513,MITOCHONDRIAL DNA DEPLETION SYNDROME 3 (HEPATOCEREBRAL TYPE),1,UNIPROT
C3151519,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 3",1,UNIPROT
C3151568,"NEPHROTIC SYNDROME, TYPE 4",1,UNIPROT
C3151617,ANTERIOR SEGMENT DYSGENESIS 7,1,UNIPROT
C3151752,"NYSTAGMUS 6, CONGENITAL, X-LINKED",1,UNIPROT
C3151753,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 6,1,UNIPROT
C3152055,D-2-HYDROXYGLUTARIC ACIDURIA 1,1,UNIPROT
C3152204,"MELANOMA, CUTANEOUS MALIGNANT, SUSCEPTIBILITY TO, 8",1,UNIPROT
C3160720,"Cardiomyopathy, Dilated, 1u",1,UNIPROT
C3160738,"FANCONI ANEMIA, COMPLEMENTATION GROUP D2",1,UNIPROT
C3160739,"FANCONI ANEMIA, COMPLEMENTATION GROUP E",1,UNIPROT
C3179239,Osteopetrosis Autosomal Dominant Type 2,1,UNIPROT
C3179455,"Niemann-Pick Disease, Type C1",1,UNIPROT
C3250443,MYOTONIC DYSTROPHY 1,1,UNIPROT
C3275406,"MENTAL RETARDATION, X-LINKED, SYNDROMIC, RAYMOND TYPE",1,UNIPROT
C3275408,"MENTAL RETARDATION, X-LINKED 96",1,UNIPROT
C3275438,"AUTISM, SUSCEPTIBILITY TO, X-LINKED 5",1,UNIPROT
C3275447,Ogden syndrome,1,UNIPROT
C3275459,"AMYOTROPHIC LATERAL SCLEROSIS 15, WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA",1,UNIPROT
C3275464,"MENTAL RETARDATION, X-LINKED, SYNDROMIC, NASCIMENTO TYPE",1,UNIPROT
C3275508,MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME 2,1,UNIPROT
C3275684,"MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, MITOCHONDRIAL TYPE 1",1,UNIPROT
C3275750,ATRIOVENTRICULAR SEPTAL DEFECT 3,1,UNIPROT
C3275898,"RENAL DYSPLASIA, CYSTIC, SUSCEPTIBILITY TO",1,UNIPROT
C3275998,THROMBOCYTHEMIA 2,1,UNIPROT
C3276096,ATRIAL SEPTAL DEFECT 7 WITH OR WITHOUT ATRIOVENTRICULAR CONDUCTION DEFECTS,1,UNIPROT
C3276161,"ARTERIAL CALCIFICATION, GENERALIZED, OF INFANCY, 2",1,UNIPROT
C3276228,ACRODYSOSTOSIS 1 WITH OR WITHOUT HORMONE RESISTANCE,1,UNIPROT
C3276276,"MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 1",1,UNIPROT
C3276432,MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME 1,1,UNIPROT
C3276549,"OPTIC ATROPHY WITH OR WITHOUT DEAFNESS, OPHTHALMOPLEGIA, MYOPATHY, ATAXIA, AND NEUROPATHY",1,UNIPROT
C3277076,"BERNARD-SOULIER SYNDROME, TYPE A2, AUTOSOMAL DOMINANT",1,UNIPROT
C3277701,VITILIGO-ASSOCIATED MULTIPLE AUTOIMMUNE DISEASE SUSCEPTIBILITY 6,1,UNIPROT
C3277900,"NAIL DISORDER, NONSYNDROMIC CONGENITAL, 4",1,UNIPROT
C3278138,FIBROCHONDROGENESIS 1,1,UNIPROT
C3278147,GELEOPHYSIC DYSPLASIA 1,1,UNIPROT
C3278211,"THROMBOPHILIA DUE TO PROTEIN S DEFICIENCY, AUTOSOMAL DOMINANT",1,UNIPROT
C3278384,HYPOINSULINEMIC HYPOGLYCEMIA WITH HEMIHYPERTROPHY,1,UNIPROT
C3278404,"MULTIPLE JOINT DISLOCATIONS, SHORT STATURE, AND CRANIOFACIAL DYSMORPHISM WITH OR WITHOUT CONGENITAL HEART DEFECTS",1,UNIPROT
C3278664,"LIVER FAILURE, INFANTILE, TRANSIENT",1,UNIPROT
C3279470,HYPOTRICHOSIS 8,1,UNIPROT
C3279614,"BLEEDING DISORDER, PLATELET-TYPE, 13, SUSCEPTIBILITY TO",1,UNIPROT
C3279627,"EPILEPSY, PROGRESSIVE MYOCLONIC, 6",1,UNIPROT
C3279660,"DEAFNESS, AUTOSOMAL RECESSIVE 29",1,UNIPROT
C3279664,Emberger Syndrome,1,UNIPROT
C3279690,MOYAMOYA DISEASE 5,1,UNIPROT
C3279693,"ATRIAL FIBRILLATION, FAMILIAL, 11",1,UNIPROT
C3279695,"ATRIAL FIBRILLATION, FAMILIAL, 12",1,UNIPROT
C3279699,"Encephalocardiomyopathy, Mitochondrial, Neonatal, Due To Atp Synthase Deficiency",1,UNIPROT
C3279708,"MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 3",1,UNIPROT
C3279722,"MYOPATHY, DISTAL, 4",1,UNIPROT
C3279748,IMMUNODEFICIENCY-CENTROMERIC INSTABILITY-FACIAL ANOMALIES SYNDROME 2,1,UNIPROT
C3279754,"PSORIASIS 13, SUSCEPTIBILITY TO",1,UNIPROT
C3279757,"CHONDRODYSPLASIA WITH JOINT DISLOCATIONS, GPAPP TYPE",1,UNIPROT
C3279775,MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME 1,1,UNIPROT
C3279786,ANHAPTOGLOBINEMIA,1,UNIPROT
C3279790,Atrial Septal Defect 3,1,UNIPROT
C3279791,"SICK SINUS SYNDROME 3, SUSCEPTIBILITY TO",1,UNIPROT
C3279792,SHORT-RIB THORACIC DYSPLASIA 7 WITH OR WITHOUT POLYDACTYLY,1,UNIPROT
C3279793,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 8,1,UNIPROT
C3279800,KEPPEN-LUBINSKY SYNDROME,1,UNIPROT
C3279824,Kappa-Chain Deficiency,1,UNIPROT
C3279840,Methylmalonate Semialdehyde Dehydrogenase Deficiency,1,UNIPROT
C3279841,Pyruvate Dehydrogenase E1-Beta Deficiency,1,UNIPROT
C3279875,"CORTICAL MALFORMATIONS, OCCIPITAL",1,UNIPROT
C3279885,Hereditary Sensory and Autonomic Neuropathy Type Ie,1,UNIPROT
C3279904,Lactate Dehydrogenase B Deficiency,1,UNIPROT
C3279905,FOCAL SEGMENTAL GLOMERULOSCLEROSIS 6,1,UNIPROT
C3279948,"DEAFNESS, AUTOSOMAL DOMINANT 64",1,UNIPROT
C3279974,"NAIL DISORDER, NONSYNDROMIC CONGENITAL, 10",1,UNIPROT
C3279990,"CANDIDIASIS, FAMILIAL, 7",1,UNIPROT
C3279992,PARAGANGLIOMAS 5,1,UNIPROT
C3279997,"MYOPIA 21, AUTOSOMAL DOMINANT",1,UNIPROT
C3280011,BRITTLE CORNEA SYNDROME 2,1,UNIPROT
C3280030,GATA2 Deficiency,1,UNIPROT
C3280036,"MECKEL SYNDROME, TYPE 10",1,UNIPROT
C3280041,RETINITIS PIGMENTOSA 61,1,UNIPROT
C3280042,RETINITIS PIGMENTOSA 62,1,UNIPROT
C3280054,GELEOPHYSIC DYSPLASIA 2,1,UNIPROT
C3280062,LEBER CONGENITAL AMAUROSIS 16,1,UNIPROT
C3280073,CRANIOSYNOSTOSIS AND DENTAL ANOMALIES,1,UNIPROT
C3280094,"PIGMENTED NODULAR ADRENOCORTICAL DISEASE, PRIMARY, 3",1,UNIPROT
C3280099,CRANIOFACIAL ANOMALIES AND ANTERIOR SEGMENT DYSGENESIS SYNDROME,1,UNIPROT
C3280112,"MYASTHENIC SYNDROME, CONGENITAL, 16",1,UNIPROT
C3280113,"NEPHROTIC SYNDROME, TYPE 5, WITH OR WITHOUT OCULAR ABNORMALITIES",1,UNIPROT
C3280120,Glycoprotein VI deficiency,1,UNIPROT
C3280127,"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 15",1,UNIPROT
C3280133,PARKINSON DISEASE 17,1,UNIPROT
C3280153,"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 17",1,UNIPROT
C3280203,WARBURG MICRO SYNDROME 3,1,UNIPROT
C3280215,HOLOPROSENCEPHALY 11,1,UNIPROT
C3280220,"CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2O",1,UNIPROT
C3280226,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 11",1,UNIPROT
C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",1,UNIPROT
C3280265,"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 18",1,UNIPROT
C3280266,NARCOLEPSY 7,1,UNIPROT
C3280271,PARKINSON DISEASE 18,1,UNIPROT
C3280282,"NEURODEVELOPMENTAL DISORDER WITH OR WITHOUT HYPERKINETIC MOVEMENTS AND SEIZURES, AUTOSOMAL DOMINANT",1,UNIPROT
C3280283,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 9",1,UNIPROT
C3280284,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 10",1,UNIPROT
C3280285,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 11",1,UNIPROT
