term_id,term_name,genes_associated_in_db,source
C1839576,OPTIC ATROPHY 2 (disorder),1,ORPHANET
C1839615,X-linked myopathy with excessive autophagy,1,ORPHANET
C1839728,METACARPAL 4-5 FUSION,1,ORPHANET
C1839780,FRAGILE X TREMOR/ATAXIA SYNDROME,1,ORPHANET
C1839988,Ichthyosis follicularis atrichia photophobia syndrome,1,ORPHANET
C1840061,SMALL PATELLA SYNDROME,1,ORPHANET
C1840296,"Ichthyosis hystrix, Curth Macklin type",1,ORPHANET
C1840322,ODONTOHYPOPHOSPHATASIA (disorder),1,ORPHANET
C1840333,Barakat syndrome,1,ORPHANET
C1840347,"HYPOCALCIURIC HYPERCALCEMIA, FAMILIAL, TYPE II (disorder)",1,ORPHANET
C1840365,King Denborough syndrome,1,ORPHANET
C1840392,"HYPERPIGMENTATION, FAMILIAL PROGRESSIVE",1,ORPHANET
C1840451,"MULTICYSTIC RENAL DYSPLASIA, BILATERAL",1,ORPHANET
C1840572,"HIP DYSPLASIA, BEUKES TYPE",1,ORPHANET
C1841972,Glucocorticoid Receptor Deficiency,1,ORPHANET
C1841984,GLOMUVENOUS MALFORMATIONS,1,ORPHANET
C1842062,"MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 1F",1,ORPHANET
C1842149,"Spondyloepiphyseal Dysplasia, Kimberley Type",1,ORPHANET
C1842180,CAPILLARY MALFORMATION-ARTERIOVENOUS MALFORMATION (disorder),1,ORPHANET
C1842197,"Charcot-Marie-Tooth Disease, Recessive Intermediate A",1,ORPHANET
C1842237,"Charcot-Marie-Tooth Disease, Dominant Intermediate C",1,ORPHANET
C1842357,"Slowed Nerve Conduction Velocity, Autosomal Dominant",1,ORPHANET
C1842362,HERMANSKY-PUDLAK SYNDROME 2,1,ORPHANET
C1842398,Neutrophil Immunodeficiency Syndrome,1,ORPHANET
C1842422,Synpolydactyly 2,1,ORPHANET
C1842687,PONTOCEREBELLAR HYPOPLASIA TYPE 3 (disorder),1,ORPHANET
C1842691,Diaphanospondylodysostosis,1,ORPHANET
C1842704,"GAUCHER DISEASE, PERINATAL LETHAL",1,ORPHANET
C1843042,Craniolenticulosutural Dysplasia,1,ORPHANET
C1843075,"Charcot-Marie-Tooth Disease, Dominant Intermediate D",1,ORPHANET
C1843096,Acrocapitofemoral Dysplasia,1,ORPHANET
C1843116,"Bile acid synthesis defect, congenital, 1",1,ORPHANET
C1843256,IRAK4 Deficiency,1,ORPHANET
C1843264,"DYSTONIA 13, TORSION",1,ORPHANET
C1843292,Skin Fragility-Woolly Hair Syndrome,1,ORPHANET
C1843330,"OSTEOPETROSIS, AUTOSOMAL DOMINANT 1",1,ORPHANET
C1843355,"ICHTHYOSIS, LEUKOCYTE VACUOLES, ALOPECIA, AND SCLEROSING CHOLANGITIS",1,ORPHANET
C1843477,Epidermolysis Bullosa Simplex Superficialis,1,ORPHANET
C1843478,Lethal Congenital Contracture Syndrome 2,1,ORPHANET
C1843512,BRAIN SMALL VESSEL DISEASE WITH HEMORRHAGE,1,ORPHANET
C1843569,"SPASTIC PARAPLEGIA 24, AUTOSOMAL RECESSIVE (disorder)",1,ORPHANET
C1843807,"Basal ganglia disease, biotin-responsive",1,ORPHANET
C1843816,Bothnia Retinal Dystrophy,1,ORPHANET
C1843852,SPINOCEREBELLAR ATAXIA WITH EPILEPSY,1,ORPHANET
C1843884,SPINOCEREBELLAR ATAXIA 18,1,ORPHANET
C1843891,SPINOCEREBELLAR ATAXIA 21,1,ORPHANET
C1844862,Abruzzo Erickson syndrome,1,ORPHANET
C1844887,Catel Manzke syndrome,1,ORPHANET
C1844934,"Arthrogryposis multiplex congenita, distal, X-linked",1,ORPHANET
C1845050,"PIGMENTARY DISORDER, RETICULATE, WITH SYSTEMIC MANIFESTATIONS",1,ORPHANET
C1845095,"DEAFNESS, X-LINKED 5 (disorder)",1,ORPHANET
C1845118,"SHORT STATURE, IDIOPATHIC, X-LINKED",1,ORPHANET
C1845146,"Holoprosencephaly, Ectrodactyly, and Bilateral Cleft Lip-Palate",1,ORPHANET
C1845202,Nephrogenic Syndrome of Inappropriate Antidiuresis,1,ORPHANET
C1845243,"MENTAL RETARDATION, X-LINKED, SYNDROMIC, CLAES-JENSEN TYPE",1,ORPHANET
C1845343,"Epilepsy, X-Linked, with Variable Learning Disabilities and Behavior Disorders",1,ORPHANET
C1845359,"Spinal Muscular Atrophy, Distal, X-Linked 3",1,ORPHANET
C1845366,"Mental retardation, X-linked, with cerebellar hypoplasia and distinctive facial appearance",1,ORPHANET
C1845446,"Corpus Callosum, Agenesis of, with Mental Retardation, Ocular Coloboma, and Micrognathia",1,ORPHANET
C1845530,Stocco dos Santos syndrome,1,ORPHANET
C1845543,"Mental Retardation, X-Linked, with Epilepsy",1,ORPHANET
C1845837,Dyserythropoietic Anemia with Thrombocytopenia,1,ORPHANET
C1845861,"MENTAL RETARDATION, X-LINKED, WITH SHORT STATURE, HYPOGONADISM, AND ABNORMAL GAIT",1,ORPHANET
C1845919,"Ectodermal Dysplasia, Anhidrotic, with Immunodeficiency, Osteopetrosis, and Lymphedema",1,ORPHANET
C1845987,"Neutropenia, Severe Congenital, X-Linked",1,ORPHANET
C1846046,"SPASTIC PARAPLEGIA 16, X-LINKED (disorder)",1,ORPHANET
C1846055,Siderius X-linked mental retardation syndrome,1,ORPHANET
C1846058,Lubs X-linked mental retardation syndrome,1,ORPHANET
C1846059,Roifman syndrome,1,ORPHANET
C1846129,Terminal Osseous Dysplasia and Pigmentary Defects,1,ORPHANET
C1846130,"Mental retardation X-linked, South African type",1,ORPHANET
C1846171,"Lissencephaly, X-Linked, 2",1,ORPHANET
C1846265,"Microphthalmia, syndromic 2",1,ORPHANET
C1846278,"MENTAL RETARDATION, EPILEPTIC SEIZURES, HYPOGONADISM AND HYPOGENITALISM, MICROCEPHALY, AND OBESITY (disorder)",1,ORPHANET
C1846331,Juvenile-onset dystonia,1,ORPHANET
C1846343,"Bartter syndrome, type 3",1,ORPHANET
C1846367,Spinocerebellar ataxia 19,1,ORPHANET
C1846421,Lathosterolosis,1,ORPHANET
C1846545,Autoimmune Lymphoproliferative Syndrome Type 2B,1,ORPHANET
C1846564,"SPASTIC PARAPLEGIA 7, AUTOSOMAL RECESSIVE",1,ORPHANET
C1846685,"SPASTIC PARAPLEGIA 19, AUTOSOMAL DOMINANT (disorder)",1,ORPHANET
C1846707,SPINOCEREBELLAR ATAXIA 17,1,ORPHANET
C1846722,Macrocephaly with Multiple Epiphyseal Dysplasia and Distinctive Facies,1,ORPHANET
C1846796,Anauxetic dysplasia,1,ORPHANET
C1847197,"Vascular Malformation, Primary Intraosseous",1,ORPHANET
C1847352,"POLYMICROGYRIA, BILATERAL FRONTOPARIETAL",1,ORPHANET
C1847406,"Digital Arthropathy-Brachydactyly, Familial",1,ORPHANET
C1847501,Glut1 Deficiency Syndrome,1,ORPHANET
C1847532,"MYOPATHY, DISTAL, WITH ANTERIOR TIBIAL ONSET",1,ORPHANET
C1847555,"Hyperinsulinemic hypoglycemia, familial, 6",1,ORPHANET
C1847627,"Dyskinesia, Familial, with Facial Myokymia",1,ORPHANET
C1847640,KUFOR-RAKEB SYNDROME,1,ORPHANET
C1847720,Hypermethioninemia due to deficiency of glycine N-methyltransferase,1,ORPHANET
C1847725,SPINOCEREBELLAR ATAXIA 15,1,ORPHANET
C1847836,"Oculocutaneous Albinism, Type IV",1,ORPHANET
C1847902,"CHARCOT-MARIE-TOOTH DISEASE, DOMINANT INTERMEDIATE B (disorder)",1,ORPHANET
C1847973,Persistent Polyclonal B-Cell Lymphocytosis,1,ORPHANET
C1847987,HUNTINGTON DISEASE-LIKE 2,1,ORPHANET
C1848029,Ehlers-Danlos syndrome caused by tenascin-X deficiency,1,ORPHANET
C1848068,"Mental Retardation, X-Linked, with Isolated Growth Hormone Deficiency",1,ORPHANET
C1848097,"Spondyloepimetaphyseal Dysplasia, X-Linked",1,ORPHANET
C1848137,"EPILEPSY, FEMALE-RESTRICTED, WITH MENTAL RETARDATION (disorder)",1,ORPHANET
C1848336,Dent disease 1,1,ORPHANET
C1848392,Zunich neuroectodermal syndrome,1,ORPHANET
C1848410,"Xeroderma pigmentosum, variant type",1,ORPHANET
C1848533,Ataxia with vitamin E deficiency,1,ORPHANET
C1848552,"Methylmalonic Aciduria and Homocystinuria, CblD Type",1,ORPHANET
C1848561,Methylmalonic acidemia with homocystinuria,1,ORPHANET
C1848599,VACTERL Association With Hydrocephalus,1,ORPHANET
C1848651,Al Awadi syndrome,1,ORPHANET
C1848745,Oliver-McFarlane syndrome,1,ORPHANET
C1848862,Miller-McKusick-Malvaux-Syndrome (3M Syndrome),1,ORPHANET
C1848914,"Hexosaminidase A Deficiency, Adult Type",1,ORPHANET
C1848916,"Tay-Sachs Disease, Variant B1",1,ORPHANET
C1848934,SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME,1,ORPHANET
C1849011,"SPONDYLOMETAEPIPHYSEAL DYSPLASIA, SHORT LIMB-HAND TYPE",1,ORPHANET
C1849115,"SPASTIC PARAPLEGIA 5A, AUTOSOMAL RECESSIVE (disorder)",1,ORPHANET
C1849128,"Spastic paraplegia 15, autosomal recessive",1,ORPHANET
C1849157,Resistance to Insulin-Like Growth Factor I,1,ORPHANET
C1849320,"Sandhoff Disease, Adult Type",1,ORPHANET
C1849321,"Sandhoff Disease, Juvenile Type",1,ORPHANET
C1849322,"Sandhoff Disease, Infantile Type",1,ORPHANET
C1849334,"Robinow syndrome, autosomal recessive",1,ORPHANET
C1849348,Richieri Costa Pereira syndrome,1,ORPHANET
C1849394,Enhanced S-Cone Syndrome,1,ORPHANET
C1849409,Knobloch syndrome,1,ORPHANET
C1849435,"Renal tubular acidosis, distal, type 3",1,ORPHANET
C1849453,Rapadilino syndrome,1,ORPHANET
C1849507,"Uridine 5-Prime Monophosphate Hydrolase Deficiency, Hemolytic Anemia due to",1,ORPHANET
C1849678,Peroxisomal ACYL-COA oxidase deficiency,1,ORPHANET
C1849700,Hyperphenylalaninemia with primapterinuria,1,ORPHANET
C1849718,"POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE",1,ORPHANET
C1849722,"Polyglucosan Body Disease, Adult Form",1,ORPHANET
C1849779,Kowarski syndrome,1,ORPHANET
C1849813,"Glycogen Storage Disease of Heart, Lethal Congenital",1,ORPHANET
C1850040,Pelviscapular dysplasia,1,ORPHANET
C1850053,"Pelizaeus-Merzbacher-like disease, autosomal recessive, 2",1,ORPHANET
C1850056,"Progressive encephalopathy with edema, hypsarrhythmia, and optic atrophy-like syndrome",1,ORPHANET
C1850077,"Supranuclear Palsy, Progressive, 1, Atypical",1,ORPHANET
C1850106,RAINE SYNDROME,1,ORPHANET
C1850318,Omodysplasia type 1,1,ORPHANET
C1850395,"Neuropathy, Hereditary Sensory, with Spastic Paraplegia, Autosomal Recessive",1,ORPHANET
C1850442,"CEROID LIPOFUSCINOSIS, NEURONAL, 5",1,ORPHANET
C1850451,"CEROID LIPOFUSCINOSIS, NEURONAL, 1",1,ORPHANET
C1850568,Nakajo syndrome,1,ORPHANET
C1850625,Native American myopathy,1,ORPHANET
C1850627,Nasodigitoacoustic syndrome,1,ORPHANET
C1850635,"Atrial myxoma, familial",1,ORPHANET
C1850674,MINICORE MYOPATHY WITH EXTERNAL OPHTHALMOPLEGIA (disorder),1,ORPHANET
C1850746,"Myopathy, congenital nonprogressive with Moebius and Robin sequences",1,ORPHANET
C1850808,Miyoshi myopathy,1,ORPHANET
C1850938,"FUNDUS DYSTROPHY, PSEUDOINFLAMMATORY, OF SORSBY",1,ORPHANET
C1851120,"Hypertrichosis Terminalis, Generalized, with or without Gingival Hyperplasia",1,ORPHANET
C1851316,"Iron Overload, Autosomal Dominant",1,ORPHANET
C1851481,Erythrokeratodermia with ataxia,1,ORPHANET
C1851536,"Epiphyseal Dysplasia, Multiple, with Myopia and Conductive Deafness",1,ORPHANET
C1851573,Transient bullous dermolysis of the newborn,1,ORPHANET
C1851710,LATERAL MENINGOCELE SYNDROME,1,ORPHANET
C1851841,"ECTRODACTYLY, ECTODERMAL DYSPLASIA, AND CLEFT LIP/PALATE SYNDROME 1",1,ORPHANET
C1851920,Dopa-Responsive Dystonia,1,ORPHANET
C1851943,"DYSTONIA 4, TORSION, AUTOSOMAL DOMINANT (disorder)",1,ORPHANET
C1851996,Dwarfism tall vertebrae,1,ORPHANET
C1852146,DERMODISTORTIVE URTICARIA,1,ORPHANET
C1852222,"Failure of Tooth Eruption, Primary",1,ORPHANET
C1852282,"DEAFNESS, AUTOSOMAL DOMINANT 1 (disorder)",1,ORPHANET
C1852406,Cutis Gyrata Syndrome of Beare And Stevenson,1,ORPHANET
C1852453,"Cryptophthalmos, Unilateral or Bilateral, Isolated",1,ORPHANET
C1852467,"Creutzfeldt-Jakob Disease, Sporadic",1,ORPHANET
C1852510,Craniofacial deafness hand syndrome,1,ORPHANET
C1852529,Corticosteroid-Binding Globulin Deficiency,1,ORPHANET
C1852551,Epithelial Recurrent Erosion Dystrophy,1,ORPHANET
C1852700,"Complement Component 4, Partial Deficiency Of",1,ORPHANET
C1852759,Papillorenal syndrome,1,ORPHANET
C1853116,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 8 (disorder)",1,ORPHANET
C1853136,Neutral Lipid Storage Disease with Myopathy,1,ORPHANET
C1853137,BRACHYDACTYLY-SYNDACTYLY SYNDROME,1,ORPHANET
C1853230,"Aphakia, congenital primary",1,ORPHANET
C1853247,"SPASTIC PARAPLEGIA 31, AUTOSOMAL DOMINANT",1,ORPHANET
C1853249,SPINOCEREBELLAR ATAXIA 28,1,ORPHANET
C1853250,SPINOCEREBELLAR ATAXIA 23,1,ORPHANET
C1853258,Seborrhea-Like Dermatitis with Psoriasiform Elements,1,ORPHANET
C1853271,"HYPOPHOSPHATEMIC RICKETS WITH HYPERCALCIURIA, HEREDITARY",1,ORPHANET
C1853278,Bleeding Disorder Due To P2RY12 Defect,1,ORPHANET
C1853365,"AORTIC ANEURYSM, FAMILIAL ABDOMINAL 1",1,ORPHANET
C1853392,"Interleukin 2 Receptor, Alpha, Deficiency of",1,ORPHANET
C1853490,22q13.3 Deletion Syndrome,1,ORPHANET
C1853566,Genitopatellar Syndrome,1,ORPHANET
C1853578,Neuroferritinopathy,1,ORPHANET
C1853698,Rippling muscle disease,1,ORPHANET
C1853733,"HEMOCHROMATOSIS, TYPE 4",1,ORPHANET
C1853831,"Bleeding Disorder, East Texas Type",1,ORPHANET
C1853892,Dimethylglycine Dehydrogenase Deficiency,1,ORPHANET
C1853925,"Spondyloocular Syndrome, Autosomal Recessive",1,ORPHANET
C1853926,NONAKA MYOPATHY,1,ORPHANET
C1853959,Birdshot chorioretinopathy,1,ORPHANET
C1854058,"SPINAL MUSCULAR ATROPHY, LATE-ONSET, FINKEL TYPE",1,ORPHANET
C1854063,Cardiomyopathy dilated with Woolly hair and keratoderma,1,ORPHANET
C1854065,LATE-ONSET RETINAL DEGENERATION (disorder),1,ORPHANET
C1854368,"Cardiomyopathy, Dilated, 1J",1,ORPHANET
C1854369,Spinocerebellar ataxia 14,1,ORPHANET
C1854380,NEMALINE MYOPATHY 5,1,ORPHANET
C1854449,"Neuropathy, hereditary motor and sensory, Russe type",1,ORPHANET
C1854466,Temtamy preaxial brachydactyly syndrome,1,ORPHANET
C1854467,"Spastic paraplegia 13, autosomal dominant",1,ORPHANET
C1854488,Spinocerebellar ataxia 13,1,ORPHANET
C1854520,SEBASTIAN SYNDROME,1,ORPHANET
C1854568,"SPASTIC PARAPLEGIA 14, AUTOSOMAL RECESSIVE (disorder)",1,ORPHANET
C1854631,"Hypertension, Early-Onset, Autosomal Dominant, with Severe Exacerbation in Pregnancy",1,ORPHANET
C1854664,LETHAL CONGENITAL CONTRACTURE SYNDROME 1,1,ORPHANET
C1854896,Mucolipidosis III Gamma,1,ORPHANET
C1854988,"Molybdenum Cofactor Deficiency, Complementation Group A",1,ORPHANET
C1854989,"Molybdenum Cofactor Deficiency, Complementation Group B",1,ORPHANET
C1854990,"Molybdenum Cofactor Deficiency, Complementation Group C",1,ORPHANET
C1855100,Methylmalonyl-CoA Epimerase Deficiency,1,ORPHANET
C1855102,Methylmalonic aciduria cblB type,1,ORPHANET
C1855109,Methylmalonic aciduria cblA type,1,ORPHANET
C1855188,Metaphyseal Chondrodysplasia with Retinitis Pigmentosa,1,ORPHANET
C1855229,"Spondylometaphyseal dysplasia, Sedaghatian type",1,ORPHANET
C1855305,Ter Haar syndrome,1,ORPHANET
C1855346,MAST SYNDROME,1,ORPHANET
C1855466,"Hypomagnesemia 5, Renal, with Ocular Involvement",1,ORPHANET
C1855498,Lipase deficiency combined,1,ORPHANET
C1855548,Laron syndrome type 2,1,ORPHANET
C1855553,Pyruvate Dehydrogenase E3-Binding Protein Deficiency,1,ORPHANET
C1855565,Pyruvate Dehydrogenase E2 Deficiency,1,ORPHANET
C1855577,Erythrocyte Lactate Transporter Defect,1,ORPHANET
C1855607,Keutel syndrome,1,ORPHANET
C1855627,HAIM-MUNK SYNDROME,1,ORPHANET
C1855644,"Keratoderma, Palmoplantar, Norrbotten Recessive Type",1,ORPHANET
C1855648,"KENNY-CAFFEY SYNDROME, TYPE 1",1,ORPHANET
C1855663,Kaufman oculocerebrofacial syndrome,1,ORPHANET
C1855705,Jejunal Atresia with Microcephaly and Ocular Anomalies,1,ORPHANET
C1855733,Neuronal intestinal pseudoobstruction,1,ORPHANET
C1855772,Absent corpus callosum cataract immunodeficiency,1,ORPHANET
C1855794,Bamforth syndrome,1,ORPHANET
C1855840,HYPOPARATHYROIDISM-RETARDATION-DYSMORPHISM SYNDROME,1,ORPHANET
C1855861,"Glycogen Storage Disease 0, Liver",1,ORPHANET
C1855900,"HYPERTRICHOSIS, CONGENITAL GENERALIZED",1,ORPHANET
C1855995,L-2-HYDROXYGLUTARIC ACIDURIA,1,ORPHANET
C1856053,Hydranencephaly with Renal Aplasia-Dysplasia,1,ORPHANET
C1856061,Methylenetetrahydrofolate reductase deficiency,1,ORPHANET
C1856127,"Bile acid synthesis defect, congenital, 2",1,ORPHANET
C1856128,Hepatic venoocclusive disease with immunodeficiency,1,ORPHANET
C1856303,"GSD IV, Neuromuscular Form, Fatal Perinatal",1,ORPHANET
C1856304,"GSD IV, Neuromuscular Form, Congenital",1,ORPHANET
C1856305,"GSD IV, Neuromuscular Form, Childhood",1,ORPHANET
C1856399,"Glutathione Synthetase Deficiency of Erythrocytes, Hemolytic Anemia due to",1,ORPHANET
C1856465,Ghosal Hematodiaphyseal Dysplasia,1,ORPHANET
C1856476,"Gaucher Disease, Type Iiic",1,ORPHANET
C1856603,"Gamma-Glutamylcysteine Synthetase Deficiency, Hemolytic Anemia due to",1,ORPHANET
C1856716,"Follicle-stimulating hormone deficiency, isolated",1,ORPHANET
C1856718,"Fleck Retina, Familial Benign",1,ORPHANET
C1856728,Fuhrmann syndrome,1,ORPHANET
C1856789,Femur bifid with monodactylous ectrodactyly,1,ORPHANET
C1856972,Encephaloclastic Proliferative Vasculopathy,1,ORPHANET
C1856974,PONTOCEREBELLAR HYPOPLASIA TYPE 4 (disorder),1,ORPHANET
C1857034,"Ehlers-Danlos syndrome, cardiac valvular form",1,ORPHANET
C1857041,"Ectodermal dysplasia, ectrodactyly, and macular dystrophy",1,ORPHANET
C1857069,SCHOPF-SCHULZ-PASSARGE SYNDROME (disorder),1,ORPHANET
C1857093,"DYSTONIA 2, TORSION, AUTOSOMAL RECESSIVE (disorder)",1,ORPHANET
C1857100,Dyssegmental dysplasia,1,ORPHANET
C1857242,"Rhizomelic chondrodysplasia punctata, type 2",1,ORPHANET
C1857252,"2,4-Dienoyl-CoA Reductase Deficiency",1,ORPHANET
C1857253,Dicarboxylicaminoaciduria,1,ORPHANET
C1857344,Split-Hand-Foot Malformation With Sensorineural Hearing Loss,1,ORPHANET
C1857355,"Leigh syndrome , French Canadian type",1,ORPHANET
C1857388,"Cystinuria, Type A",1,ORPHANET
C1857389,"Cystinuria, Type B",1,ORPHANET
C1857423,Cystic Kidney Disease with Ventriculomegaly,1,ORPHANET
C1857512,Temtamy syndrome,1,ORPHANET
C1857569,CORNEAL ENDOTHELIAL DYSTROPHY 2,1,ORPHANET
C1857572,CORNEAL DYSTROPHY AND PERCEPTIVE DEAFNESS,1,ORPHANET
C1857682,Combined Oxidative Phosphorylation Deficiency 4,1,ORPHANET
C1857728,Hereditary Angioedema Type III,1,ORPHANET
C1857761,Alagille Syndrome 2,1,ORPHANET
C1857762,"Olivopontocerebellar hypoplasia, fetal-onset",1,ORPHANET
C1857775,"Diabetes Mellitus, Neonatal, with Congenital Hypothyroidism",1,ORPHANET
C1857776,"3-@METHYLGLUTACONIC ACIDURIA, TYPE V",1,ORPHANET
C1857802,MORM syndrome,1,ORPHANET
C1857829,"Heart-hand syndrome, Slovenian type",1,ORPHANET
C1857855,"SPASTIC PARAPLEGIA 29, AUTOSOMAL DOMINANT",1,ORPHANET
C1857977,MICROHYDRANENCEPHALY,1,ORPHANET
C1858042,Becker Nevus Syndrome,1,ORPHANET
C1858051,NORTH AMERICAN INDIAN CHILDHOOD CIRRHOSIS,1,ORPHANET
C1858084,"STICKLER SYNDROME, TYPE II (disorder)",1,ORPHANET
C1858106,"SPASTIC PARAPLEGIA 12, AUTOSOMAL DOMINANT (disorder)",1,ORPHANET
C1858160,"CRANIOSYNOSTOSIS, TYPE 2",1,ORPHANET
C1858302,Ectodermal dysplasia/ skin fragility syndrome,1,ORPHANET
C1858328,"Bile acid synthesis defect, congenital, 4",1,ORPHANET
C1858338,"Neuropathy, hereditary motor and sensory, Okinawa type",1,ORPHANET
C1858361,"Pyogenic Arthritis, Pyoderma Gangrenosum and Acne",1,ORPHANET
C1858391,ATAXIA-TELANGIECTASIA-LIKE DISORDER,1,ORPHANET
C1858479,"Spastic paraplegia 11, autosomal recessive",1,ORPHANET
C1858501,Spinocerebellar Ataxia 12,1,ORPHANET
C1858517,SPINAL MUSCULAR ATROPHY WITH RESPIRATORY DISTRESS 1,1,ORPHANET
C1858664,"HEMOCHROMATOSIS, TYPE 3",1,ORPHANET
C1858680,Familial encephalopathy with neuroserpin inclusion bodies,1,ORPHANET
C1858695,Chudley-Mccullough syndrome,1,ORPHANET
C1858712,"Spastic paraplegia 10, autosomal dominant",1,ORPHANET
C1858723,Poikiloderma with Neutropenia,1,ORPHANET
C1858805,"Vohwinkel Syndrome, Variant Form",1,ORPHANET
C1858990,"Beta Thalassemia, Dominant Inclusion Body Type",1,ORPHANET
C1859093,"Chorioretinal Dystrophy, Spinocerebellar Ataxia, and Hypogonadotropic Hypogonadism",1,ORPHANET
C1859133,"RHIZOMELIC CHONDRODYSPLASIA PUNCTATA, TYPE 1",1,ORPHANET
C1859148,"Chondrodysplasia, blomstrand type",1,ORPHANET
C1859194,"GRISCELLI SYNDROME, TYPE 1",1,ORPHANET
C1859252,Cerebrofaciothoracic Dysplasia,1,ORPHANET
C1859298,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 2",1,ORPHANET
C1859353,"Candidiasis, Familial, 2",1,ORPHANET
C1859372,Calcification of Joints and Arteries,1,ORPHANET
C1859405,Bowen-Conradi syndrome,1,ORPHANET
C1859486,BIETTI CRYSTALLINE CORNEORETINAL DYSTROPHY,1,ORPHANET
C1859592,ATRICHIA WITH PAPULAR LESIONS,1,ORPHANET
C1859598,"ATAXIA, EARLY-ONSET, WITH OCULOMOTOR APRAXIA AND HYPOALBUMINEMIA",1,ORPHANET
C1859690,CAMPTODACTYLY-ARTHROPATHY-COXA VARA-PERICARDITIS SYNDROME,1,ORPHANET
C1859709,Kuskokwim disease,1,ORPHANET
C1859721,"ARTHROGRYPOSIS MULTIPLEX CONGENITA, NEUROGENIC TYPE (disorder)",1,ORPHANET
C1859726,ARTERIAL TORTUOSITY SYNDROME,1,ORPHANET
C1859727,Arterial calcification of infancy,1,ORPHANET
C1859773,"Microphthalmia, Syndromic 3",1,ORPHANET
C1859817,2-AMINOADIPIC 2-OXOADIPIC ACIDURIA,1,ORPHANET
C1860042,Antley-Bixler Syndrome with Disordered Steroidogenesis,1,ORPHANET
C1860119,Acrofacial dysostosis Rodriguez type,1,ORPHANET
C1860157,Elejalde Disease,1,ORPHANET
C1860224,ABLEPHARON-MACROSTOMIA SYNDROME,1,ORPHANET
C1860229,Hyperzincemia and Hypercalprotectinemia,1,ORPHANET
C1860315,"Whispering dysphonia, hereditary",1,ORPHANET
C1860405,Snowflake vitreoretinal degeneration,1,ORPHANET
C1860518,"Vasculopathy, Retinal, With Cerebral Leukodystrophy",1,ORPHANET
C1860808,Triosephosphate Isomerase Deficiency,1,ORPHANET
C1861303,"SYNOVITIS, GRANULOMATOUS, WITH UVEITIS AND CRANIAL NEUROPATHIES (disorder)",1,ORPHANET
C1861305,TARSAL-CARPAL COALITION SYNDROME,1,ORPHANET
C1861348,"Syndactyly, type v",1,ORPHANET
C1861366,"SYNDACTYLY, TYPE III",1,ORPHANET
C1861453,Pseudohyperkalemia Cardiff,1,ORPHANET
C1861455,STOMATOCYTOSIS I,1,ORPHANET
C1861456,Stiff Skin Syndrome,1,ORPHANET
C1861553,Split-Hand-Foot Malformation With Long Bone Deficiency 1,1,ORPHANET
C1861678,"Charcot-Marie-Tooth Disease, Axonal, Type 2a1",1,ORPHANET
C1861732,SPINOCEREBELLAR ATAXIA 29,1,ORPHANET
C1861735,"Dementia, familial Danish",1,ORPHANET
C1861736,SPINOCEREBELLAR ATAXIA 31 (disorder),1,ORPHANET
C1861753,"Multiminicore Disease, Moderate, with Hand Involvement",1,ORPHANET
C1861922,CAMPOMELIC DYSPLASIA,1,ORPHANET
C1862170,Brachydactyly with hypertension,1,ORPHANET
C1862177,Diaphyseal medullary stenosis with malignant fibrous histiocytoma,1,ORPHANET
C1862322,"Ovalocytosis, Malaysian-Melanesian-Filipino Type",1,ORPHANET
C1862324,Elliptocytosis 4,1,ORPHANET
C1862382,SVEINSSON CHORIORETINAL ATROPHY,1,ORPHANET
C1862472,Oculomelic amyoplasia,1,ORPHANET
C1862839,Anterior segment mesenchymal dysgenesis,1,ORPHANET
C1862871,"ANHIDROSIS, ISOLATED, WITH NORMAL SWEAT GLANDS",1,ORPHANET
C1862892,Hereditary Angioedema Type II,1,ORPHANET
C1863012,"Amelogenesis Imperfecta, Type IV",1,ORPHANET
C1863081,alpha-Fetoprotein Deficiency,1,ORPHANET
C1863093,Alopecia congenita keratosis palmoplantaris,1,ORPHANET
C1863204,ADULT SYNDROME,1,ORPHANET
C1863340,PITUITARY ADENOMA PREDISPOSITION (disorder),1,ORPHANET
C1863557,Young Simpson syndrome,1,ORPHANET
C1863688,"Xanthinuria, Type II",1,ORPHANET
C1863704,"Spastic paraplegia 8, autosomal dominant",1,ORPHANET
C1863732,Spondyloepimetaphyseal dysplasia with multiple dislocations,1,ORPHANET
C1863753,LIMB-MAMMARY SYNDROME,1,ORPHANET
C1863843,Neuronal intranuclear inclusion disease,1,ORPHANET
C1863959,"Hyperthyroidism, Familial Gestational",1,ORPHANET
C1864002,GRACILE SYNDROME (disorder),1,ORPHANET
C1864112,HUNTINGTON DISEASE-LIKE 1,1,ORPHANET
C1864356,"ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE",1,ORPHANET
C1864436,Muenke Syndrome,1,ORPHANET
C1864445,Histiocytosis with joint contractures and sensorineural deafness,1,ORPHANET
C1864651,"GAUCHER DISEASE, ATYPICAL, DUE TO SAPOSIN C DEFICIENCY",1,ORPHANET
C1864652,"Growth and mental retardation, mandibulofacial dysostosis, microcephaly, and cleft palate",1,ORPHANET
C1864663,HYPOMYELINATION AND CONGENITAL CATARACT,1,ORPHANET
